Freq (Hz), Test Phi (deg), Test Theta (deg), Probe Phi (deg), S11 (db), S11 (deg), S12 (db), S12 (deg), S21 (db), S21 (deg), S22 (db), S22 (deg)
6.197000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.479199000000000019e+01,-1.393281000000000063e+02,-1.204833999999999961e+01,1.028750000000000000e+02,-1.197411999999999921e+01,6.878906000000000631e+01,-1.470752000000000059e+01,1.163203000000000031e+02
6.320000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.305663999999999980e+01,1.733281000000000063e+02,-1.244922000000000040e+01,2.784960999999999842e+01,-1.267773000000000039e+01,-5.929931999999999981e+00,-1.370264000000000060e+01,1.655469000000000079e+01
6.443000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.188964999999999961e+01,1.298046999999999969e+02,-1.300976999999999961e+01,-4.902147999999999683e+01,-1.336768000000000001e+01,-8.129296999999999684e+01,-1.284131000000000000e+01,-9.199218999999999369e+01
6.566000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.088086000000000020e+01,8.696093000000000472e+01,-1.402100000000000080e+01,-1.253358999999999952e+02,-1.432860999999999940e+01,-1.568125000000000000e+02,-1.172363000000000000e+01,1.632421999999999969e+02
6.689000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.039746000000000059e+01,4.382616999999999763e+01,-1.523779000000000039e+01,1.597343999999999937e+02,-1.544286999999999921e+01,1.301171999999999969e+02,-1.114110999999999940e+01,6.075585000000000235e+01
6.812000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.008202999999999960e+01,2.444458000000000020e+00,-1.658690999999999960e+01,8.697656999999999528e+01,-1.651952999999999960e+01,5.713866999999999763e+01,-1.081250000000000000e+01,-4.456445000000000078e+01
6.935000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.715820000000000789e+00,-3.881250000000000000e+01,-1.797559000000000040e+01,1.632129000000000119e+01,-1.787890000000000157e+01,-1.411621000000000059e+01,-1.001758000000000060e+01,-1.461953000000000031e+02
7.058000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.353027000000000868e+00,-8.108201999999999998e+01,-1.927051000000000158e+01,-5.105078000000000316e+01,-1.892382999999999882e+01,-8.110545999999999367e+01,-9.798339999999999606e+00,1.210156000000000063e+02
7.181000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.119628999999999763e+00,-1.242694999999999936e+02,-1.966992000000000118e+01,-1.168281000000000063e+02,-1.929882999999999882e+01,-1.504375000000000000e+02,-9.905272999999999328e+00,2.765721999999999881e+01
7.304000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.060059000000000751e+00,-1.663203000000000031e+02,-1.986035000000000039e+01,1.680156000000000063e+02,-2.001660000000000039e+01,1.352734000000000094e+02,-9.862792999999999921e+00,-8.011328000000000316e+01
7.427000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.876464999999999606e+00,1.545312000000000126e+02,-2.123730000000000118e+01,9.469920999999999367e+01,-2.152733999999999881e+01,6.373046999999999684e+01,-9.679688000000000514e+00,1.740937000000000126e+02
7.550000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.627440999999999249e+00,1.163085999999999984e+02,-2.229882999999999882e+01,2.761523000000000039e+01,-2.275780999999999921e+01,-2.579101999999999784e+00,-9.363770000000000593e+00,8.074218999999999369e+01
7.673000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.334960999999999842e+00,7.736328000000000316e+01,-2.293847999999999843e+01,-4.286328000000000316e+01,-2.334082000000000079e+01,-7.044921999999999684e+01,-9.072753999999999763e+00,-1.665722999999999843e+01
7.796000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.082031000000000631e+00,3.770508000000000237e+01,-2.408983999999999881e+01,-1.131171999999999969e+02,-2.418065999999999960e+01,-1.406171999999999969e+02,-9.248046999999999684e+00,-1.158358999999999952e+02
7.919000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.078613000000000710e+00,-2.451416000000000039e+00,-2.509082000000000079e+01,1.798671999999999969e+02,-2.519140000000000157e+01,1.516093999999999937e+02,-9.075684000000000751e+00,1.503437999999999874e+02
8.042000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.256347999999999132e+00,-4.185155999999999921e+01,-2.562303999999999959e+01,1.117968999999999937e+02,-2.571777000000000157e+01,8.443750000000000000e+01,-8.866699000000000552e+00,5.469921000000000078e+01
8.165000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.367675999999999448e+00,-8.016795999999999367e+01,-2.660644999999999882e+01,4.206445000000000078e+01,-2.625488000000000000e+01,1.476562999999999981e+01,-9.122070000000000789e+00,-4.748436999999999841e+01
8.288000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.201171999999999684e+00,-1.182930000000000064e+02,-2.750879000000000119e+01,-2.468262000000000000e+01,-2.731250000000000000e+01,-5.445897999999999683e+01,-8.936035000000000394e+00,-1.495156000000000063e+02
8.411000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.914794999999999803e+00,-1.575234000000000094e+02,-2.814452999999999960e+01,-9.141405000000000314e+01,-2.808007999999999882e+01,-1.207733999999999952e+02,-8.661621000000000237e+00,1.142850999999999999e+02
8.534000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.731933999999999862e+00,1.624765999999999906e+02,-2.852636000000000038e+01,-1.591796999999999969e+02,-2.859863000000000000e+01,1.697500000000000000e+02,-8.673339999999999606e+00,2.052440999999999960e+01
8.657000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.647948999999999664e+00,1.227811999999999983e+02,-2.906738000000000000e+01,1.306014999999999873e+02,-2.937207000000000079e+01,1.012852000000000032e+02,-8.706542999999999921e+00,-7.635936999999999841e+01
8.780000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.646728999999999665e+00,8.475780000000000314e+01,-2.984375000000000000e+01,6.055078000000000316e+01,-3.007714999999999961e+01,3.427539000000000158e+01,-8.539550999999999448e+00,-1.740000000000000000e+02
8.903000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.512207000000000079e+00,4.750195999999999685e+01,-3.061914000000000158e+01,-7.812744000000000355e+00,-3.069238000000000000e+01,-3.490625000000000000e+01,-8.592772999999999328e+00,8.789063000000000159e+01
9.026000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.418457000000000079e+00,9.756835999999999842e+00,-3.133983999999999881e+01,-7.598045999999999367e+01,-3.128125000000000000e+01,-1.023281000000000063e+02,-8.673828000000000316e+00,-1.327440999999999960e+01
9.149000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.213866999999999585e+00,-2.845214999999999961e+01,-3.222655999999999921e+01,-1.465703000000000031e+02,-3.194335999999999842e+01,-1.735703000000000031e+02,-8.236328000000000316e+00,-1.167382999999999953e+02
9.272000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.105224999999999902e+00,-6.784373999999999683e+01,-3.353125000000000000e+01,1.457031000000000063e+02,-3.318750000000000000e+01,1.182031000000000063e+02,-8.237792999999999921e+00,1.475390999999999906e+02
9.395000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.123778999999999861e+00,-1.074766000000000048e+02,-3.419921999999999684e+01,8.235936999999999841e+01,-3.391405999999999921e+01,5.333789000000000158e+01,-8.255858999999999170e+00,5.786326999999999998e+01
9.518000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.286621000000000237e+00,-1.466093999999999937e+02,-3.442967999999999762e+01,1.283887000000000000e+01,-3.415429999999999922e+01,-1.674315999999999960e+01,-8.001464999999999606e+00,-4.180469000000000079e+01
9.641000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.330810999999999744e+00,1.746562000000000126e+02,-3.575780999999999921e+01,-5.726171000000000078e+01,-3.552147999999999683e+01,-8.789063000000000159e+01,-8.113281000000000631e+00,-1.448046999999999969e+02
9.764000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.173339999999999606e+00,1.368203000000000031e+02,-3.648241999999999763e+01,-1.199375000000000000e+02,-3.673436999999999841e+01,-1.501093999999999937e+02,-8.048828000000000316e+00,1.260625000000000000e+02
9.887000000000000000e+08,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.879394999999999705e+00,9.851563000000000159e+01,-3.639061999999999841e+01,1.744687999999999874e+02,-3.661133000000000237e+01,1.455156000000000063e+02,-7.724609000000000059e+00,3.623631999999999920e+01
1.001000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.601806999999999981e+00,5.990429000000000315e+01,-3.680272999999999683e+01,9.974218000000000472e+01,-3.678905999999999921e+01,7.409765000000000157e+01,-8.013184000000000751e+00,-6.795311999999999841e+01
1.013300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.574951000000000434e+00,2.085547000000000040e+01,-3.811522999999999683e+01,2.882323999999999842e+01,-3.830272999999999683e+01,1.882751000000000063e+00,-8.132813000000000514e+00,-1.724531000000000063e+02
1.025600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.679931999999999981e+00,-1.710643999999999920e+01,-3.921484000000000236e+01,-3.624414000000000158e+01,-3.932616999999999763e+01,-6.309375000000000000e+01,-7.532958999999999961e+00,9.292578000000000316e+01
1.037900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.752196999999999782e+00,-5.460350999999999999e+01,-4.026756999999999920e+01,-1.013319999999999936e+02,-4.036717999999999762e+01,-1.313437000000000126e+02,-7.432128999999999763e+00,1.645202999999999971e+00
1.050200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.705078000000000316e+00,-9.195313000000000159e+01,-4.110546999999999684e+01,-1.659609000000000094e+02,-4.078125000000000000e+01,1.666250000000000000e+02,-7.701903999999999861e+00,-9.069530000000000314e+01
1.062500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.698241999999999585e+00,-1.298125000000000000e+02,-4.148633000000000237e+01,1.289296999999999969e+02,-4.139647999999999683e+01,9.985155000000000314e+01,-7.656250000000000000e+00,1.740859000000000094e+02
1.074800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.605712999999999724e+00,-1.688984000000000094e+02,-4.158203000000000316e+01,5.916991999999999763e+01,-4.138280999999999921e+01,3.319335999999999842e+01,-7.658446999999999782e+00,7.623436999999999841e+01
1.087100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.610351999999999784e+00,1.520625000000000000e+02,-4.211133000000000237e+01,-1.063770000000000060e+01,-4.187304000000000315e+01,-3.927147999999999683e+01,-7.781494000000000355e+00,-2.761424999999999841e+01
1.099400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.529296999999999684e+00,1.131561999999999983e+02,-4.292772999999999683e+01,-8.359766000000000474e+01,-4.322460999999999842e+01,-1.131875000000000000e+02,-7.671142999999999823e+00,-1.360468999999999937e+02
1.111700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.510985999999999940e+00,7.508203000000000316e+01,-4.469530999999999921e+01,-1.522734000000000094e+02,-4.483787999999999840e+01,-1.785546999999999969e+02,-7.410889000000000060e+00,1.274180000000000064e+02
1.124000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.417480000000000295e+00,3.737109000000000236e+01,-4.577929000000000315e+01,1.453984000000000094e+02,-4.587109999999999843e+01,1.165468999999999937e+02,-7.229491999999999585e+00,4.100195000000000078e+01
1.136300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.333496000000000237e+00,-5.081177000000000055e-01,-4.654881999999999920e+01,7.701171999999999684e+01,-4.609179000000000315e+01,5.071484000000000236e+01,-7.152587999999999724e+00,-5.147070000000000078e+01
1.148600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.309326000000000434e+00,-3.829296999999999684e+01,-4.739647999999999683e+01,7.357910000000000394e+00,-4.721484000000000236e+01,-1.687402000000000157e+01,-7.620849999999999902e+00,-1.514218999999999937e+02
1.160900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.358153999999999861e+00,-7.575390000000000157e+01,-4.828320000000000078e+01,-5.598241999999999763e+01,-4.809375000000000000e+01,-8.612890000000000157e+01,-7.577148000000000216e+00,1.115350999999999999e+02
1.173200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.522217000000000375e+00,-1.134960999999999984e+02,-4.859179000000000315e+01,-1.228164000000000016e+02,-4.870506999999999920e+01,-1.528281000000000063e+02,-7.201416000000000039e+00,1.184570000000000078e+01
1.185500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.582764000000000060e+00,-1.510937000000000126e+02,-5.061912999999999840e+01,1.643750000000000000e+02,-4.990039000000000158e+01,1.381640999999999906e+02,-7.403076000000000434e+00,-9.142578000000000316e+01
1.197800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.614258000000000415e+00,1.709140999999999906e+02,-5.225195000000000078e+01,1.005585999999999984e+02,-5.161717999999999762e+01,7.474608999999999526e+01,-7.376708999999999961e+00,1.751093999999999937e+02
1.210100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.322510000000000296e+00,1.326328000000000031e+02,-5.196484000000000236e+01,3.440039000000000158e+01,-5.252734000000000236e+01,9.155272999999999328e+00,-6.874023000000000216e+00,8.769531000000000631e+01
1.222400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.180664000000000158e+00,9.399218000000000472e+01,-5.224022999999999683e+01,-3.233789000000000158e+01,-5.312109000000000236e+01,-5.822655999999999921e+01,-7.103515999999999941e+00,-5.248778999999999861e+00
1.234700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.135498000000000118e+00,5.474804000000000315e+01,-5.322655999999999921e+01,-9.990622999999999365e+01,-5.322265999999999764e+01,-1.287500000000000000e+02,-7.457275000000000098e+00,-1.082382999999999953e+02
1.247000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.158446999999999782e+00,1.621289000000000158e+01,-5.458008000000000237e+01,-1.766171999999999969e+02,-5.447460000000000235e+01,1.558125000000000000e+02,-7.266601999999999784e+00,1.509296999999999969e+02
1.259300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.212401999999999980e+00,-2.091698999999999842e+01,-5.702147999999999683e+01,1.273319999999999936e+02,-5.633397999999999683e+01,9.551951999999999998e+01,-6.983642999999999823e+00,5.771873999999999683e+01
1.271600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.196532999999999625e+00,-5.730078000000000316e+01,-5.780467999999999762e+01,5.419530999999999921e+01,-5.765037999999999840e+01,3.400390999999999764e+01,-7.131835999999999842e+00,-3.972070000000000078e+01
1.283900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.087157999999999625e+00,-9.398829000000000633e+01,-5.858006999999999920e+01,-1.982811999999999841e+01,-5.968359000000000236e+01,-4.425977000000000317e+01,-7.363280999999999743e+00,-1.415234000000000094e+02
1.296200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.982666000000000039e+00,-1.314453000000000031e+02,-6.127147999999999683e+01,-8.239060999999999524e+01,-6.062695000000000078e+01,-1.028710999999999984e+02,-7.053223000000000020e+00,1.228085999999999984e+02
1.308500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.955566000000000138e+00,-1.696250000000000000e+02,-6.002539000000000158e+01,-1.421328000000000031e+02,-6.183984000000000236e+01,1.791406000000000063e+02,-6.912598000000000020e+00,2.765527000000000157e+01
1.320800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.997314000000000256e+00,1.508906000000000063e+02,-6.136328000000000316e+01,1.399375000000000000e+02,-6.241991999999999763e+01,1.109257999999999953e+02,-7.316650000000000098e+00,-7.554295999999999367e+01
1.333100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.156737999999999822e+00,1.109569999999999936e+02,-6.494141000000000474e+01,7.625390000000000157e+01,-6.345897999999999683e+01,4.381054999999999922e+01,-7.041015999999999941e+00,-1.764296999999999969e+02
1.345400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.343750000000000000e+00,7.187108999999999526e+01,-6.274219000000000079e+01,5.712890999999999941e-01,-6.849998999999999683e+01,-2.272460999999999842e+01,-6.680907999999999625e+00,9.300390000000000157e+01
1.357700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.358642999999999823e+00,3.367578000000000316e+01,-6.786326999999999998e+01,-6.549608999999999526e+01,-6.604686999999999841e+01,-1.012852000000000032e+02,-6.884765999999999941e+00,8.500670999999999644e-01
1.370000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.370360999999999940e+00,-3.898804000000000158e+00,-6.440623999999999683e+01,-1.235156000000000063e+02,-6.783203000000000316e+01,1.685468999999999937e+02,-7.179687999999999626e+00,-1.047500000000000000e+02
1.382300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.262451000000000434e+00,-4.093359000000000236e+01,-6.971873999999999683e+01,1.552812999999999874e+02,-6.557421999999999684e+01,1.377500000000000000e+02,-6.868407999999999625e+00,1.559453000000000031e+02
1.394600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.064696999999999782e+00,-7.768358999999999526e+01,-6.967968000000000472e+01,1.271250000000000000e+02,-6.847265000000000157e+01,6.624608999999999526e+01,-6.400390999999999941e+00,6.999608999999999526e+01
1.406900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.019042999999999921e+00,-1.136055000000000064e+02,-6.518358999999999526e+01,7.787842000000000375e+00,-6.601563000000000159e+01,6.394042999999999921e+00,-6.720946999999999782e+00,-2.457323999999999842e+01
1.419200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.820068000000000019e+00,-1.500312999999999874e+02,-6.771873999999999683e+01,-5.563280999999999921e+01,-6.429688000000000159e+01,-6.713671999999999684e+01,-7.335205000000000197e+00,-1.327343999999999937e+02
1.431500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.872314000000000256e+00,1.715781000000000063e+02,-6.498046999999999684e+01,-1.039375000000000000e+02,-6.399219000000000079e+01,-1.242617000000000047e+02,-6.477051000000000336e+00,1.293593999999999937e+02
1.443800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.229491999999999585e+00,1.324687000000000126e+02,-6.237109000000000236e+01,-1.689218999999999937e+02,-6.414063000000000159e+01,1.427734000000000094e+02,-6.300048999999999566e+00,4.147850999999999999e+01
1.456100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.772460999999999842e+00,9.451171999999999684e+01,-6.269725999999999999e+01,1.239063000000000017e+02,-6.306640999999999764e+01,8.926560999999999524e+01,-6.987305000000000099e+00,-5.338671999999999684e+01
1.468400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.136962999999999724e+00,5.794725999999999999e+01,-6.098826999999999998e+01,4.116405999999999921e+01,-6.199219000000000079e+01,2.627440999999999960e+01,-6.900146000000000335e+00,-1.603750000000000000e+02
1.480700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.047119000000000355e+00,2.210448999999999842e+01,-6.072070000000000078e+01,-1.509276999999999980e+01,-5.972070000000000078e+01,-5.053515000000000157e+01,-6.359862999999999822e+00,1.050233999999999952e+02
1.493000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.610107000000000177e+00,-1.520800999999999981e+01,-5.834960999999999842e+01,-8.416795999999999367e+01,-5.961719000000000079e+01,-1.068632999999999953e+02,-6.515625000000000000e+00,2.097363000000000000e+01
1.505300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.225830000000000197e+00,-5.436522999999999683e+01,-5.710350999999999999e+01,-1.506484000000000094e+02,-5.646484000000000236e+01,-1.762812000000000126e+02,-7.302246000000000237e+00,-8.605078000000000316e+01
1.517600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.177001999999999882e+00,-9.246873999999999683e+01,-5.660350999999999999e+01,1.319375000000000000e+02,-5.606054000000000315e+01,1.056522999999999968e+02,-7.130859000000000059e+00,1.546015999999999906e+02
1.529900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.203857000000000177e+00,-1.286328000000000031e+02,-5.565234000000000236e+01,6.294725999999999999e+01,-5.648046000000000078e+01,3.608397999999999683e+01,-6.081298999999999566e+00,6.437500000000000000e+01
1.542200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.080810999999999744e+00,-1.634062999999999874e+02,-5.490623999999999683e+01,3.120117000000000029e+00,-5.637890000000000157e+01,-1.920410000000000039e+01,-6.001708999999999961e+00,-1.789355000000000118e+01
1.554500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.004150000000000098e+00,1.604453000000000031e+02,-5.359179000000000315e+01,-5.958592999999999762e+01,-5.327734000000000236e+01,-7.889453000000000316e+01,-6.998046999999999684e+00,-1.087421999999999969e+02
1.566800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.111083999999999961e+00,1.225507999999999953e+02,-5.197655999999999921e+01,-1.266718999999999937e+02,-5.177539000000000158e+01,-1.513437999999999874e+02,-6.817139000000000060e+00,1.508359000000000094e+02
1.579100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.418944999999999901e+00,8.474218000000000472e+01,-5.091600999999999999e+01,1.647500000000000000e+02,-5.127342999999999762e+01,1.412343999999999937e+02,-6.393066000000000138e+00,5.224804000000000315e+01
1.591400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.558837999999999724e+00,4.803320000000000078e+01,-5.047070000000000078e+01,9.307811999999999841e+01,-5.038085999999999842e+01,7.282811999999999841e+01,-7.248778999999999861e+00,-4.782421999999999684e+01
1.603700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.439208999999999961e+00,1.130859000000000059e+01,-4.900585000000000235e+01,2.424804999999999922e+01,-4.963280999999999921e+01,3.845215000000000050e+00,-6.979491999999999585e+00,-1.588593999999999937e+02
1.616000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.992676000000000336e+00,-2.694335999999999842e+01,-4.978905999999999921e+01,-4.244530999999999921e+01,-4.939061999999999841e+01,-6.525391000000000474e+01,-6.205810999999999744e+00,1.046055000000000064e+02
1.628300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.621094000000000257e+00,-6.657031000000000631e+01,-4.907616999999999763e+01,-1.029531000000000063e+02,-4.860546000000000078e+01,-1.236953000000000031e+02,-6.199951000000000434e+00,2.769238000000000000e+01
1.640600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.636474999999999902e+00,-1.060938000000000017e+02,-4.666991999999999763e+01,-1.660312000000000126e+02,-4.708397999999999683e+01,1.710078000000000031e+02,-6.580566000000000138e+00,-5.694530000000000314e+01
1.652900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.849609000000000059e+00,-1.432109000000000094e+02,-4.603515999999999764e+01,1.191561999999999983e+02,-4.592381999999999920e+01,9.698436999999999841e+01,-7.140137000000000178e+00,-1.689140999999999906e+02
1.665200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.919433999999999862e+00,-1.786953000000000031e+02,-4.602344000000000079e+01,5.066405999999999921e+01,-4.547460999999999842e+01,2.689452999999999960e+01,-6.464355000000000295e+00,8.713281999999999528e+01
1.677500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.876464999999999606e+00,1.448203000000000031e+02,-4.482225999999999999e+01,-1.424413999999999980e+01,-4.444921000000000078e+01,-3.350780999999999921e+01,-6.057860999999999940e+00,1.757813000000000014e-01
1.689800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.870849999999999902e+00,1.067968999999999937e+02,-4.347265000000000157e+01,-7.702733999999999526e+01,-4.350975999999999999e+01,-1.005039000000000016e+02,-6.747314000000000256e+00,-9.288280000000000314e+01
1.702100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.020751999999999882e+00,6.840625000000000000e+01,-4.233006999999999920e+01,-1.489921999999999969e+02,-4.217772999999999683e+01,-1.730937000000000126e+02,-6.964110999999999940e+00,1.548359000000000094e+02
1.714400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-6.006592000000000375e+00,3.021093000000000117e+01,-4.218554000000000315e+01,1.398281000000000063e+02,-4.218554000000000315e+01,1.143281000000000063e+02,-6.375976999999999784e+00,4.848241999999999763e+01
1.726700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.852539000000000158e+00,-7.880126999999999882e+00,-4.197265999999999764e+01,7.171875000000000000e+01,-4.174414000000000158e+01,4.722460999999999842e+01,-6.324951000000000434e+00,-4.576171999999999684e+01
1.739000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-5.644042999999999921e+00,-4.641210999999999842e+01,-4.129102000000000317e+01,4.241943000000000019e+00,-4.156835999999999842e+01,-1.797851999999999961e+01,-6.312255999999999645e+00,-1.413828000000000031e+02
